#Wave		#Intensity
3203.346680	25259.566406
3202.517578	23924.775391
3201.688477	24062.375000
3200.858398	23849.429688
3200.029297	23990.072266
3199.199219	24059.974609
3198.370117	23797.962891
3197.540039	23950.832031
3196.709961	23695.064453
3195.879883	23731.179688
3195.048828	23450.958984
3194.218750	23640.630859
3193.387695	23314.462891
3192.557617	23497.955078
3191.726563	23454.271484
3190.895508	23683.710938
3190.064453	23526.490234
3189.233398	23317.169922
3188.401367	23209.132813
3187.570313	23122.595703
3186.738281	23425.488281
3185.907227	23053.833984
3185.075195	23126.751953
3184.243164	23012.699219
3183.411133	23131.560547
3182.578125	22787.765625
3181.746094	22787.158203
3180.913086	22976.439453
3180.080078	22412.353516
3179.248047	22589.384766
3178.415039	22340.849609
3177.581055	22523.955078
3176.748047	22569.291016
3175.915039	22883.871094
3175.081055	22626.267578
3174.248047	22429.919922
3173.414063	22652.619141
3172.580078	22795.744141
3171.746094	22507.746094
3170.912109	22623.333984
3170.077148	22937.546875
3169.243164	22747.447266
3168.408203	23012.650391
3167.573242	23167.794922
3166.738281	23295.400391
3165.903320	23120.632813
3165.068359	23348.962891
3164.233398	24074.833984
3163.397461	23692.462891
3162.562500	23655.076172
3161.726563	24154.744141
3160.890625	24044.070313
3160.054688	23951.736328
3159.218750	23713.035156
3158.382813	23870.833984
3157.545898	23781.619141
3156.709961	23841.804688
3155.873047	23414.298828
3155.036133	23261.203125
3154.199219	23379.333984
3153.362305	22818.062500
3152.525391	22841.800781
3151.687500	23069.578125
3150.850586	22770.496094
3150.012695	23077.367188
3149.174805	23031.033203
3148.336914	23012.103516
3147.499023	23130.117188
3146.661133	22639.583984
3145.823242	23098.328125
3144.984375	23176.728516
3144.145508	22801.984375
3143.307617	23500.685547
3142.468750	23107.765625
3141.629883	22629.865234
3140.790039	22832.878906
3139.951172	23020.632813
3139.112305	22962.236328
3138.272461	23298.751953
3137.432617	23629.085938
3136.592773	23412.710938
3135.752930	23399.830078
3134.913086	23068.205078
3134.073242	23170.718750
3133.232422	23579.707031
3132.392578	23648.728516
3131.551758	23532.667969
3130.710938	23562.242188
3129.870117	23740.410156
3129.029297	23909.423828
3128.188477	23699.408203
3127.346680	23989.625000
3126.505859	23828.156250
3125.664063	24048.560547
3124.822266	23702.314453
3123.980469	24068.072266
3123.138672	23612.894531
3122.296875	23990.662109
