#Wave		#Intensity
3203.346680	35750.300781
3202.517578	34387.828125
3201.688477	34738.996094
3200.858398	35133.097656
3200.029297	34607.921875
3199.199219	34408.714844
3198.370117	34768.871094
3197.540039	34535.902344
3196.709961	34130.968750
3195.879883	33968.820313
3195.048828	34635.921875
3194.218750	34430.757813
3193.387695	34498.894531
3192.557617	34097.359375
3191.726563	34361.953125
3190.895508	34298.113281
3190.064453	34209.750000
3189.233398	33744.093750
3188.401367	33959.496094
3187.570313	33984.695313
3186.738281	34181.589844
3185.907227	33933.894531
3185.075195	34026.515625
3184.243164	33760.539063
3183.411133	34239.242188
3182.578125	33884.468750
3181.746094	33630.890625
3180.913086	33619.351563
3180.080078	34214.128906
3179.248047	33688.128906
3178.415039	33893.925781
3177.581055	33808.886719
3176.748047	33824.863281
3175.915039	33498.144531
3175.081055	33621.238281
3174.248047	33322.179688
3173.414063	33488.078125
3172.580078	33445.988281
3171.746094	33232.707031
3170.912109	33089.796875
3170.077148	33383.988281
3169.243164	33592.515625
3168.408203	33568.773438
3167.573242	33169.292969
3166.738281	33331.937500
3165.903320	33351.000000
3165.068359	33321.203125
3164.233398	33364.679688
3163.397461	33487.503906
3162.562500	33115.886719
3161.726563	33287.531250
3160.890625	33001.488281
3160.054688	33121.238281
3159.218750	32597.417969
3158.382813	32796.476563
3157.545898	33050.351563
3156.709961	32663.972656
3155.873047	32893.402344
3155.036133	33186.753906
3154.199219	32898.039063
3153.362305	33090.761719
3152.525391	32631.578125
3151.687500	32772.503906
3150.850586	32599.750000
3150.012695	32640.166016
3149.174805	32747.535156
3148.336914	32559.646484
3147.499023	32566.574219
3146.661133	32585.666016
3145.823242	32759.898438
3144.984375	31906.023438
3144.145508	32457.398438
3143.307617	32634.603516
3142.468750	32608.064453
3141.629883	32563.294922
3140.790039	32600.595703
3139.951172	32197.283203
3139.112305	32310.582031
3138.272461	32296.263672
3137.432617	32084.533203
3136.592773	32261.562500
3135.752930	32496.222656
3134.913086	32430.271484
3134.073242	32182.228516
3133.232422	32647.423828
3132.392578	32363.013672
3131.551758	32667.240234
3130.710938	32052.292969
3129.870117	32047.126953
3129.029297	32217.833984
3128.188477	31976.164063
3127.346680	32328.701172
3126.505859	32356.830078
3125.664063	32303.130859
3124.822266	32303.984375
3123.980469	32589.593750
3123.138672	32320.832031
3122.296875	32682.054688
3121.455078	32104.519531
3120.612305	32271.906250
3119.769531	31985.203125
3118.927734	32246.371094
3118.084961	32283.537109
