#Wave		#Intensity
3203.346680	18093.513672
3202.517578	17361.531250
3201.688477	17349.511719
3200.858398	17349.791016
3200.029297	17199.443359
3199.199219	17092.171875
3198.370117	17553.455078
3197.540039	17344.765625
3196.709961	17630.750000
3195.879883	17388.326172
3195.048828	17523.726563
3194.218750	17232.267578
3193.387695	17389.138672
3192.557617	17248.205078
3191.726563	17595.308594
3190.895508	17141.384766
3190.064453	17555.892578
3189.233398	17175.744141
3188.401367	17415.283203
3187.570313	17167.146484
3186.738281	17063.199219
3185.907227	17550.957031
3185.075195	17060.769531
3184.243164	17220.449219
3183.411133	17373.949219
3182.578125	17478.380859
3181.746094	17500.072266
3180.913086	17249.173828
3180.080078	17283.142578
3179.248047	17145.642578
3178.415039	17237.779297
3177.581055	17063.603516
3176.748047	17275.072266
3175.915039	17021.388672
3175.081055	17523.425781
3174.248047	17092.376953
3173.414063	17263.945313
3172.580078	17245.875000
3171.746094	17392.904297
3170.912109	17176.126953
3170.077148	17240.599609
3169.243164	17360.054688
3168.408203	17088.390625
3167.573242	17326.968750
3166.738281	17366.939453
3165.903320	17290.849609
3165.068359	17065.169922
3164.233398	16992.205078
3163.397461	17245.867188
3162.562500	17151.533203
3161.726563	16892.453125
3160.890625	17432.791016
3160.054688	17097.488281
3159.218750	17244.179688
3158.382813	17091.980469
3157.545898	17305.701172
3156.709961	16995.021484
3155.873047	17226.974609
3155.036133	17227.246094
3154.199219	17209.236328
3153.362305	17218.650391
3152.525391	17225.013672
3151.687500	17188.738281
3150.850586	17018.494141
3150.012695	17332.380859
3149.174805	17271.751953
3148.336914	17116.792969
3147.499023	17031.873047
3146.661133	17318.171875
3145.823242	17135.900391
3144.984375	16950.644531
3144.145508	17106.048828
3143.307617	17194.511719
3142.468750	17243.421875
3141.629883	17082.583984
3140.790039	16854.937500
3139.951172	17122.658203
3139.112305	17159.394531
3138.272461	17278.136719
3137.432617	17184.238281
3136.592773	16941.572266
3135.752930	17227.279297
3134.913086	17078.789063
3134.073242	17258.148438
3133.232422	17124.875000
3132.392578	17100.876953
3131.551758	17173.962891
3130.710938	17092.332031
3129.870117	16986.462891
3129.029297	16989.791016
3128.188477	17132.578125
3127.346680	17257.130859
3126.505859	17148.271484
3125.664063	17169.750000
3124.822266	17215.460938
3123.980469	17006.691406
3123.138672	17052.412109
3122.296875	17319.187500
3121.455078	17231.615234
3120.612305	17134.990234
3119.769531	17014.177734
3118.927734	16866.167969
3118.084961	17111.576172
3117.242188	17102.767578
3116.398438	16951.787109
3115.555664	17191.011719
3114.712891	17082.402344
3113.869141	17058.484375
3113.025391	17061.779297
3112.181641	17077.164063
3111.337891	17261.777344
3110.494141	17029.357422
3109.650391	17105.160156
3108.805664	17011.787109
3107.961914	17289.910156
3107.117188	17099.908203
3106.272461	16949.216797
3105.427734	17221.177734
3104.583008	16850.189453
3103.737305	17028.533203
3102.892578	17022.769531
3102.046875	17086.392578
3101.202148	16959.974609
3100.356445	17313.091797
3099.510742	17141.449219
3098.665039	16990.962891
3097.818359	17123.865234
3096.972656	17181.378906
3096.125977	17205.728516
3095.280273	17169.814453
3094.433594	17049.566406
3093.586914	17028.746094
3092.740234	17227.757813
3091.892578	17188.851563
3091.045898	17189.089844
3090.198242	16942.519531
3089.351563	17156.462891
3088.503906	17259.007813
3087.656250	17241.181641
3086.808594	17169.218750
3085.960938	17259.681641
3085.112305	17238.857422
3084.264648	17169.933594
3083.416016	17131.093750
3082.567383	16978.056641
3081.718750	17347.939453
3080.870117	17363.169922
3080.021484	17117.041016
3079.172852	17036.189453
3078.323242	17093.501953
3077.473633	17234.871094
3076.625000	17403.210938
3075.775391	17343.373047
3074.925781	17385.593750
3074.075195	17298.771484
3073.225586	17184.974609
3072.375977	17161.205078
3071.525391	17050.466797
3070.674805	17476.533203
3069.824219	17323.802734
3068.973633	17371.968750
3068.123047	17207.314453
3067.272461	17129.619141
3066.420898	17084.908203
3065.570313	17336.796875
3064.718750	17313.033203
3063.867188	17205.419922
3063.015625	17256.544922
3062.164063	17319.625000
3061.311523	17412.621094
3060.459961	17287.101563
3059.607422	17038.933594
3058.755859	17380.259766
3057.903320	17494.123047
3057.050781	17072.562500
3056.197266	17267.181641
3055.344727	17404.927734
3054.492188	17432.015625
3053.638672	17450.125000
3052.785156	17297.880859
3051.932617	17372.781250
3051.079102	17453.630859
3050.224609	17492.634766
3049.371094	17241.921875
3048.517578	17409.351563
3047.663086	17379.669922
3046.808594	17690.312500
3045.955078	17797.892578
3045.100586	17529.423828
3044.245117	17544.498047
3043.390625	17437.251953
3042.536133	17171.953125
3041.680664	17163.216797
3040.825195	17354.267578
3039.970703	17428.982422
3039.115234	17560.308594
3038.258789	17223.671875
3037.403320	17322.208984
3036.547852	17605.437500
3035.691406	17548.976563
3034.835938	17141.072266
3033.979492	17468.863281
3033.123047	17591.099609
3032.266602	17635.892578
3031.409180	17329.439453
3030.552734	17448.660156
3029.695313	17544.039063
3028.838867	17600.708984
3027.981445	17627.615234
3027.124023	17446.320313
3026.266602	17711.134766
3025.409180	17669.625000
3024.550781	17613.263672
3023.693359	17803.615234
3022.834961	17497.625000
3021.976563	17655.248047
3021.118164	17489.005859
3020.259766	17664.400391
3019.401367	17569.484375
3018.541992	17661.667969
3017.683594	17629.128906
3016.824219	17445.210938
3015.964844	17653.115234
3015.106445	17688.843750
3014.246094	17677.085938
3013.386719	17763.226563
3012.527344	17733.666016
3011.666992	17885.009766
3010.807617	17816.890625
3009.947266	17855.517578
3009.086914	17701.466797
3008.226563	18063.132813
3007.366211	17989.101563
3006.504883	18187.656250
3005.644531	18323.941406
3004.783203	18448.335938
3003.921875	18072.244141
3003.060547	18711.804688
3002.199219	18874.558594
3001.337891	19052.056641
3000.476563	19469.199219
2999.614258	20217.595703
2998.751953	20519.041016
2997.890625	21956.205078
2997.028320	22857.619141
2996.166016	24249.587891
2995.302734	25407.548828
2994.440430	26299.099609
