cv_auc,cv_balanced_accuracy,cv_weighted_f1,cv_weighted_precision,cv_weighted_recall,cv_log_loss,cv_mcc,test_auc,test_balanced_accuracy,test_weighted_f1,test_weighted_precision,test_weighted_recall,test_log_loss,test_mcc,model
0.8921271929824561,0.7960745614035087,0.8123085337924353,0.8152182415956479,0.8105726872246696,0.4105214541674356,0.5813860120755421,0.8896708015267175,0.791030534351145,0.8072073526597779,0.8108600732600731,0.8051282051282052,0.42229839832819843,0.5697576442430514,LogisticRegression_1
0.887280701754386,0.797719298245614,0.8143615272181315,0.816939261249552,0.8127753303964758,0.4334260867116398,0.5854268748359692,0.8885973282442747,0.7833969465648856,0.7976746119404757,0.8032103397957057,0.7948717948717948,0.4136554038880139,0.5514828270296888,GradientBoosting
0.8935964912280703,0.7943859649122806,0.8120441260551609,0.8143336629806107,0.8105726872246696,0.42018854735725336,0.5796900703259997,0.8888358778625953,0.791030534351145,0.8072073526597779,0.8108600732600731,0.8051282051282052,0.4376752774626393,0.5697576442430514,LogisticRegression_2
0.8897149122807018,0.7994517543859649,0.8128084868451789,0.8171172207184095,0.8105726872246696,0.39894556921767615,0.5849099252543135,0.8860925572519085,0.7833969465648856,0.7976746119404757,0.8032103397957057,0.7948717948717948,0.40929344554852215,0.5514828270296888,LogisticRegression_3
0.8889912280701755,0.7997587719298246,0.7997625691523181,0.8149357109121385,0.7951541850220264,0.38006249466919795,0.5729383379756109,0.8739265267175573,0.8110090648854962,0.8096171218122439,0.8249721293199554,0.8051282051282052,0.5550638273799533,0.5937925771238316,RandomForest
0.8501973684210525,0.8119736842105263,0.7819783020846939,0.8340261690833844,0.775330396475771,0.4533890426373399,0.5869603102467129,0.8400524809160306,0.8040911259541985,0.781191731300854,0.8242528344487476,0.7743589743589744,0.6190680397770206,0.571524382976922,ExtraTrees
0.8963377192982456,0.8028728070175438,0.8114256978184092,0.8187068758732889,0.8083700440528634,0.37419131608697115,0.5866735222522234,0.8853769083969465,0.8264551526717557,0.8244764682011645,0.8382242666398056,0.8205128205128205,0.3952819330035285,0.6245060039406509,VotingEnsemble
