Name,MACCS_Bit_54,ATSC1are,Avalon_Bit_534,Avalon_Bit_1246,ECFP4_Bit_2035,ATSC4c,Avalon_Bit_1541,Avalon_Bit_792,ECFP4_Bit_712,ATSC1pe,TopoTorsion_Bit_32,JGI1,AtomPair_Bit_1562,Avalon_Bit_1779,TopoTorsion_Bit_12,ECFP4_Bit_1805,EState_VSA9,AATSC1are,Avalon_Bit_250,MATS4c,ATSC5se,Avalon_Bit_574,ECFP4_Bit_1672,AtomPair_Bit_1072,TopoPSA,ATSC5pe,SlogP_VSA2,ATSC5are,SsssCH,AATSC0pe,GATS3se,TopoTorsion_Bit_20,Avalon_Bit_1250,ATSC6v,ATSC1c,SlogP_VSA6,SMR_VSA1,ATSC5c,GATS1d,AtomPair_Bit_1536,ATSC5dv,ECFP4_Bit_1303,MATS1are,AATSC1c,nAromAtom,RNCG,BalabanJ,nO,ATSC1Z,Avalon_Bit_1344,SMR_VSA7,AATSC1pe,Avalon_Bit_729,GATS1i,ATSC6dv,MATS3p,GATS3p,n6aRing,MIC0,ATSC6Z,MATS1m,AATSC3i,TopoPSA(NO),GATS2i,ATSC1m,ATSC6c,ATSC7i,ATSC4i,nHBDon,ATSC6d,ATSC0are,ECFP4_Bit_937,AATS3d,VSA_EState9,Avalon_Bit_23,ATSC5i,AATS0i,AATS1m,nBondsA,ATSC1se,Mp,JGI8,TopoTorsion_Bit_3,AATSC4p,ATSC3p,AtomPair_Bit_864,naRing,MATS2i,GATS3c,MATS1Z,ECFP4_Bit_1168,Xp-7dv,ATSC2d,VSA_EState6,JGI4,ATSC5d,Avalon_Bit_1693,GATS4p,FilterItLogS,AATSC0c,AATS4pe,GATS2c,AATS2i,AATS0v,AATSC3p,AATSC2d,GATS1c,AATS3i,FCSP3,AATS4i,TopoTorsion_Bit_0,TopoTorsion_Bit_13,VSA_EState2,AATS3p,GATS1are,ECFP4_Bit_231,PEOE_VSA10,Avalon_Bit_990,ATSC0c,Avalon_Bit_901,JGT10,MATS4d,AATSC0Z,GATS2p,MATS2p,SaaCH,ECFP4_Bit_965,GATS2pe,MATS4p,AATS2Z,AXp-1dv,GATS1pe,ATSC2m,MATS1pe,GATS1m,GATS1v,AATSC1se,ATSC6m,EState_VSA1,ATSC7d,AATS2p,AtomPair_Bit_298,AATS4d,Avalon_Bit_1227,IC0,MATS2d,MATS1dv,MATS3se,AATS4se,MATS4i,Avalon_Bit_1674,HybRatio,SaasC,AATSC1p,JGI3,GATS1p,PEOE_VSA12,AATSC0are,piPC9,GATS2v,ZMIC0,GATS4se,nBondsS,AATS1i,MATS1se,ECFP4_Bit_786,MACCS_Bit_90,piPC8,TopoTorsion_Bit_8,AATS1pe,SssCH2,TopoTorsion_Bit_14,GATS4pe,piPC7,AATS3Z,GATS1se,AATS2pe,nBondsKD,MACCS_Bit_159,GGI3,Mi,JGI5,AATS0p,MIC1,AATSC4v,MATS1p,AATSC4d,fMF,Avalon_Bit_1734,GATS2d,ATSC8m,BertzCT,ATSC2dv,NsssCH,ATSC0p,EState_VSA6,C2SP2,Avalon_Bit_734,GATS2se,GATS1Z,Avalon_Bit_708,AtomPair_Bit_764,VSA_EState5,Avalon_Bit_778,ATS7are,nFHRing,ATSC8i,ECFP4_Bit_1475,ATS8m,IC5,ATSC0i,ATSC0pe,Avalon_Bit_666,GATS2are,PEOE_VSA1,AATS2se,ECFP4_Bit_835,ECFP4_Bit_716,ATSC2i,ATSC6i,ATSC2se,Mpe,MACCS_Bit_146,SMR_VSA4,RPCG,MACCS_Bit_53,GATS4are,Mse,Avalon_Bit_621,TopoTorsion_Bit_17,MATS1c,VSA_EState7,MIC2,GATS3are,Mv,GATS4v,ATS4i,ZMIC1,GGI8,AATSC0m,SlogP_VSA5,MATS3d,ATSC8are,ATSC1d,ATS5d,Avalon_Bit_1362,AATS1d,ECFP4_Bit_848,MATS1d,GATS3pe,Avalon_Bit_114,AATSC2dv,VSA_EState3,Xc-3dv,Xch-7dv,SIC0,AATS3se,MATS4v,IC1,ATSC3se,Avalon_Bit_1561,ATSC6se,Avalon_Bit_863,MATS1i,MWC03,AATSC0dv,AtomPair_Bit_760,AtomPair_Bit_1200,AATSC2i,TopoShapeIndex,ECFP4_Bit_1990,Mare,ATS1d,ATS2Z,AATSC0se,ATSC2Z,ATSC0se,AATSC3se,TopoTorsion_Bit_11,AATS2v,ECFP4_Bit_1004,SsCH3,AATS4are,Avalon_Bit_84,AtomPair_Bit_478,GATS3Z,ATSC7v,TIC1,SIC2,AATSC0p,MATS4dv,ATS2dv,Xch-6dv,AATSC1m,AATSC1d,SRW07,Xp-3dv,AATSC4dv,AATS1se,ATSC4v,AtomPair_Bit_180,GATS4dv,MATS3c,ATSC0m,piPC10,ATSC5m,ATSC8c,TpiPC10,VMcGowan,TopoTorsion_Bit_45,AtomPair_Bit_60,AATS1p,TopoTorsion_Bit_6,AATS2d,MATS2v,Kier2,AtomPair_Bit_1250,ATSC2v,CIC4,AtomPair_Bit_487,AATS4v,ATS3i,AATSC2c,JGI10,EState_VSA7,AATSC3pe,ATSC4Z,AATSC3d,MATS1v,AATS2dv,ATSC5Z,Xp-2dv,AtomPair_Bit_656,AATS0se,ATS6m,AtomPair_Bit_801,ZMIC3,MATS2Z,ATSC3c,AATSC2Z,GATS3dv,Avalon_Bit_340,GATS3v,ATS4m,SLogP,ECFP4_Bit_70,AATSC4c,AATSC1Z,Avalon_Bit_959,ATS0dv,ECFP4_Bit_1397,ATS4are,AATS0Z,PEOE_VSA7,ATSC7m,ATS4pe,ATSC0Z,piPC3,AtomPair_Bit_28,AATSC1v,Xpc-5d,Avalon_Bit_1275,ATSC2p,PEOE_VSA2,Avalon_Bit_119,AtomPair_Bit_1496,ATSC8v,GATS4c,SIC1,ATSC4d,Xch-7d,ATS3v,AATS0dv,ATSC2c,SdO,Avalon_Bit_2037,ATSC1p,AtomPair_Bit_48,Xp-4dv,Sse,ATS1p,piPC5,ATSC4p,MATS3m,LabuteASA,VSA_EState8,ECFP4_Bit_1171,SdssC,MATS3dv,ATSC7c,MATS2c,NaaCH,AMW,ECFP4_Bit_1027,ECFP4_Bit_1380,AATS3dv,AATS3pe,ECFP4_Bit_352,ECFP4_Bit_1256,JGI2,CIC5,ATSC3are,AXp-1d,ATS2v,GATS1dv,AATSC3m,ECFP4_Bit_1991,ATS0Z,GATS4i,ATS7p,ECFP4_Bit_1025,Mm,AATS4dv,Xp-7d,C1SP3,MACCS_Bit_157,Avalon_Bit_1910,ATS5v,AtomPair_Bit_1481,BIC2,ATS3se,Avalon_Bit_1789,TopoTorsion_Bit_9,AATSC1i,MATS3i,MIC3,C1SP2,AXp-2dv,AtomPair_Bit_857,Avalon_Bit_1127,ATS5are,ECFP4_Bit_314,Avalon_Bit_1896,nHeavyAtom,BIC1,AATSC4m,ATS0m,TopoTorsion_Bit_4,BIC0,AtomPair_Bit_2029,VSA_EState1,AtomPair_Bit_1246,TopoTorsion_Bit_33,AATSC0v,ATSC3dv,AtomPair_Bit_1549,ATS3p,MACCS_Bit_135,TopoTorsion_Bit_2,MATS2dv,ATSC4m,ATS6dv,ATSC6p,AATS4p,Xpc-4d,AATS4Z,AATS2m,GATS2Z,ATSC7Z,Xc-3d,AATSC4se,GATS2m,ATS4d,ECFP4_Bit_1336,AtomPair_Bit_1897,ATS6v,ATS6d,ECFP4_Bit_1747,TopoTorsion_Bit_10,AATSC2se,AATSC4pe,TopoTorsion_Bit_44,ATS5dv,GGI5,AATS1Z,ATS6pe,ATSC5v,SssO,GATS3d,Xp-1d,PEOE_VSA9,nBondsD,GGI9,piPC6,ECFP4_Bit_1750,Xpc-6dv,Si,AATS3v,ATS8dv,Avalon_Bit_342,Class
304_N__L_aspartyl__1_1_diaminoalkane_3,1,-0.918804999999998,1,1,0,0.0935925320305639,0,0,0,-0.7753599999999998,0,0.2631578947368421,0,0,13969408034,0,10.84019487200289,-0.0229701249999999,1,0.0321598720058754,-0.5003727025000014,0,0,1,121.52,-1.793943999999997,35.09780858277805,-1.521567562499994,-1.642756860460235,0.1581659999999999,0.9778269208731538,0,0,-311.1348018113755,-0.8632898118791471,0,19.49013894705617,0.2333958529632764,1.242320819112628,0,-66.87249999999997,0,-0.1340147804896367,-0.0215822452969786,0,0.193541995117417,2.265628294442224,4,-11.2,1,0,-0.0193839999999999,0,1.552095113402712,29.86749999999999,-0.1224617377446009,1.091154065856568,0,15.99128663296071,-46.1325,-0.0316578322652418,-0.1271346672023773,121.52,1.466693086656168,-48.26692670000018,-0.5236262375232922,3.539129727366186,0.1574559574588483,4,-0.9981249999999996,6.855997499999997,0,2.269230769230769,0,0,7.652810334732712,169.5082074307307,82.97010437499998,0,-0.5724058000000001,0.6070457035928144,0.0123456790123456,4580200994,0.0125032170577981,-2.51460010195099,1,0,-0.1637215191181112,1.048699990661584,-0.0346641906530485,0,0.251473096842758,-6.254375000000003,-1.108025373729739,0.0421739130434782,-1.650625000000001,0,0.8050884965598045,-0.9430708849506468,0.03000234155336,6.321952577319588,0.6158280996729626,158.2492974623841,183.2616770390992,-0.0241788471341441,-0.0856763698630137,1.753466455784374,168.5171633234767,0.75,172.2675108380518,4437590049,13969408545,33.75999035613123,1.027205550531009,0.8377736062476685,0,0,1,1.200093662134402,1,0.5341925479215914,-0.0626649308609831,8.077500000000001,1.418381510284748,-0.1850256813769664,0,0,0.4836865949230727,0.0633266623425425,17.95890410958904,0.3410348229648867,0.8236344647395776,78.36602108562488,-0.1225547842140536,0.9340502617354538,1.16773478724402,-0.014310145,-223.8058451581249,30.50492308151185,1.329375000000001,1.328279345255356,0,2.123711340206186,0,1.62160051015808,-0.155952436610719,0.2411545623836126,-0.0937121839186115,7.915588329896908,0.0012393710027385,0,0.75,0,0.008604140939999999,0.058080808080808,1.327757092339336,11.81435945870301,0.1713999374999999,3.178053830347946,1.279095792797991,64.28330520843872,1.169280636854296,37,153.1329516859437,-0.1324357409162068,1,1,3.13549421592915,8732835882,6.573824999999999,3.440283009872656,13969408576,1.116009152461638,3.332204510175204,12.90384615384615,0.8186725630977378,6.310984931506851,3,1,1.277777777777778,1.151757508680941,0.0162573099415204,1.225162175045725,28.67890299433603,4.625976409489048,0.0435785066784228,-0.0344265463917525,0.125,1,1.495161064098369,-364.6519426900002,352.8836584496339,26.04249999999999,3,7.897600533668774,6.923737199690624,0,1,0.4243592582905012,0.9264159702878364,0,1,-1.767530279214532,0,506.5560000000002,0,2.13355335065134,0,2516.889248,4.753055907333278,52.38971348541874,6.326639999999998,0,0.4609164138146079,21.47377208001556,7.727919616438355,0,0,-15.65361534734152,-2.716119665976558,1.7959554825,0.9772549019607844,1,11.65157352332358,0.1226648429405369,1,1.136549407567202,1.015859431900947,1,0,-0.7193520298605364,2.885139396871899,32.52101595795935,1.002783511808456,0.5705569763891718,0.8028837336765732,16709.94855129102,37.02528958917005,0.1481481481481481,38.11610211937499,39.02784531432067,-0.09293777894460491,-3.474445999999997,3.724999999999997,179,0,3.375,0,0.1695108077360636,1.00352141895224,1,0.3567465753424656,13.69335831364736,0.588927117427119,0.0655471743737911,0.3047016948079229,7.752891307692307,0.1019117319244825,3.103055907333275,-1.05309664,1,0.0965709075000008,0,-0.0279464142870077,5.262690188904886,4.027499999999999,1,1,-0.2144330869498839,0.8333333333333334,0,0.9941,135,1311,0.1080534974999999,20.5425,4.322139899999998,-0.0101259292307692,12895666210,183.3624307442001,0,1.623252551020408,6.309340206185568,1,0,1.049210770659238,435.3961347758389,124.122236293331,0.7991569655777716,0.1974400133417193,-0.0599422782801231,286,0.0721687836487032,-1.206673167500005,0.0931249999999999,4.442651256490317,3.174796776268977,-0.2414175257731957,7.896574699999999,448.7197117204377,0,1.212924033865115,-0.1110137248403981,1524.644084775,2.94443897916644,-751.934978130625,-0.5184282353720614,5.703782474656201,209.6000000000001,0,0,1.59291815365,5653938720,2.931506849315069,-0.143605385424471,8.3232,0,-475.853007572531,0.6688721875540846,0,131.5336363165706,17525.78498564158,0.0068884007907951,0.0076859504132231,0,-0.0141411923076923,72.68249999999999,-0.0510576923076923,0.0391110645495067,3.917808219178081,-159.5724999999999,4.924600747488353,1,7.889642699999999,3312.812775999999,0,23.95131312600765,0.0348380203762353,-0.3463898557363252,0.281404109589041,1.056797020484171,0,1.079346940342264,4735.002411,-0.4429999999999973,1,0.0009648714642326,-0.2799999999999999,0,270,0,612.0060000000001,21.4,19.76538044554264,681.4106561643753,613.2294000000001,323.1,3.555348061489413,1,1.775329086646178,3.536203000860517,0,-2.666797528972915,14.38361155221547,0,0,61.9228880873016,1.066382523151116,0.5830698671622978,-3.339375,0.1422588984322123,14171.88779428039,6.75,0.5028532577280447,33.75999035613123,1,0.3441656376000003,0,2.156576050266245,40.63437727603787,63.71672614599999,3.555348061489413,1.212812054606421,-0.0905132487774503,111.4661982492192,1.623252551020408,1,-1.787942405484792,-0.09540180489901159,0.6066120226468326,0.2295954393607547,0,6.778830153800011,0,0,2.509615384615385,6.196737499999999,0,0,0.08888888888888891,0.568872187554085,-1.630641,0.4682502423955434,13385.45744432661,0.5235102420856612,-3.450012233557693,0,856,0.9007181196522115,79.50303499341297,0,0.5647260844226126,2.989690721649485,0.7737454381849931,2,1,1,11630.93142292397,1,0.7837907104786612,806.3006959999999,0,8734917153,-0.0366026159360287,-0.0970684195383216,34.22291595795934,3,0.1969840298995341,1,0,521.5869000000001,0,0,19,0.571858552357649,3.604984803305412,3364.966947000001,5645811745,0.2988428658503791,0,0,0,0,45.39199091344005,-39.95999999999999,0,106.829377255225,0,4571807777,0.0885776723382906,349.683525920625,190,-1.393291069459058,0.9480311484775156,2.63557512891035,13.91752577319588,65.10557119178084,0.8532071583927957,145.9075,1.57069687291189,-0.0033876480154639,0.8691426622704025,206,0,0,11063.77403985119,168,0,8734917184,0.0246021298972602,0.0018809072164948,0,251,0.3088888888888889,22.35,502.2651,-558.2578151536889,0,1.117747440273038,8.896754605515326,18.62843806420849,3,0.08938271604938269,3.433987204485146,0,1.02202716158299,46.07030034723764,136.2681518680807,136,1,1
331_Saccharine_derivative_2,0,0.341399445983381,0,0,0,-0.0883965916263896,0,0,0,0.3764083102493086,0,0.3125,0,0,9942880297,0,0,0.017069972299169,0,-0.0720313383584066,-1.622516041551246,0,0,0,114.76,-1.725453185595568,19.24828776249811,-2.206829085872577,0,0.2138969529085872,1.062278718179724,14017921066,1,110.2491803677541,-0.3002695732148699,23.0945846809026,18.13564521721843,-0.284314819626428,1.11301775147929,0,-25.03970452446908,0,0.0681362933739645,-0.0150134786607434,6,0.1820342053508406,2.107745456277681,5,45.43213296398892,0,33.8768709658474,0.0188204155124654,1,1.125866453219044,32.97630040012314,-0.2074263901170122,1.14030073832954,1,26.91888010119856,21.19667590027701,0.1892730199078546,-0.4811371557124741,106.38,0.9935770794535288,193.997899767313,0.1764613286344814,3.556298282827989,-17.60657339378301,1,1.459833795013849,4.760010526315789,0,3.65,-3.914791666666666,1,-1.850116334111027,162.3314453978735,194.8559128,6,0.6502789916897489,0.7395894106523794,0,5647651369,-0.0377385452416997,-2.778261004097114,0,1,0.07205852003680011,0.9061142503815324,0.1946013289036544,0,0.4434216978476705,-2.265927977839333,3.064652777777777,0.0439506172839506,-3.418282548476458,1,0.9934837742293998,-2.095879737403095,0.0331674674583451,7.52415945945946,0.6720616665197859,150.3967869726888,276.5427767368855,-0.06945652510242779,-0.0686644841769494,1.35223661738179,153.9464369885582,0,164.22173654189,5513695273,9942880298,20.43162934618292,1.621195998821225,0.5383160364528163,0,4.895483475517775,0,0.6301818817085584,1,0.6477519025286883,0.06348952502798649,11.67313019390582,0.9389655620223584,0.0346387052400003,3.064652777777777,0,0.4298564090150896,-0.1127031649828347,40.54545454545455,0.3318755793795407,0.4824494799059272,-164.8225218891967,0.0879882357207242,0.83545403650511,0.7825138067471228,0.0325139495844874,98.86171386980604,20.85378193157676,3.202216066481994,1.955952056666666,0,2.972972972972973,1,2.07628935929411,-0.0733369194907655,-0.0938789754794853,-0.2365776323562193,9.021640324324324,-0.2648385217670189,1,0,-0.7813657407407399,-0.0236358818465948,0.09056712962962959,1.29748127359106,0,0.2505268698060941,5.814503596556124,0.9332602898008596,52.82125665185991,1.331158576651171,10,148.52389791825,0.1854617195063857,0,0,5.809455441496072,8734921257,7.319965000000002,0,12904059433,1.360789396902005,5.917296476994568,33.825,0.4262196518004166,7.473060606060607,7,1,2.173611111111111,1.12521229452146,0.0637626262626262,1.860356401020842,46.07428732970834,-6.822699248148728,-0.07058668197755839,0.0594444860372837,0.4736842105263157,0,1.057826788596019,0,577.0433827613117,28.71806709756849,0,6.362131531102104,4.722094864452088,5,0,0.4906645351414616,0.8683910773611768,1,0,-0.7639833711262287,1,39.90000000000001,1,0,0,0,4.142664355548848,34.13858869189998,4.064042105263157,0,0.4327358650447277,0,8.761825393939397,0,0,4.272590202650033,10.57182351162097,1.53774277839335,1.083797729618163,1,0,0.1835203466610421,0,1.336991706091951,1.096427339287768,0,13977801257,-0.4526567691548603,0,49.0801270027865,1.034326494191742,0.7558227902342872,1.231568829984347,6076.204252049929,31.96246051546057,0,51.2481651800554,10.35798867576882,-0.2607988165680473,0,-0.3047091412742359,62,0,5.3,0,-0.0162721893491123,1.023003057624766,0,0.8702444575020755,10.3987358276644,0.8760098313091108,0.2731736196897784,0.4887770219061399,8.59124255,-0.1971816557244056,3.642149881636903,-1.659010437673133,0,1.227695576177289,1,0.08994399740389281,5.283203728737988,5.071098799630656,0,0,0.1294724303833343,0.75,0,1.102736842105263,106,1338,0.1753135346260387,-38.89750692520776,3.330957157894737,-0.0414752609418283,8783417898,295.5923580371962,0,0,7.506372972972974,1,0,0.9992584242999524,18.27534103677596,69.20084775110116,0.9163073301685164,0.3348490279527423,-0.2162342604804367,438.3333333333333,0.2061946088645528,9.699894988365649,-0.0152354570637117,4.948759890378168,3.340694512362886,-1.096545298761366,8.625338800000002,-252.4398721815029,0,1.287523867640401,-0.1304901531724247,973.7151384210524,4.123093975508087,37.100147099723,0,7.553040770456228,131.93,0,0,2.1529372615,5647913513,4.666666666666667,-0.1075468081092226,3.7856,1,-122.8007965363352,0.1052631578947371,0,203.6716733341888,6157.857479542329,0.0094160304954069,0,0,-0.0434419529085872,-89.37950138504154,-0.2441828254847645,0.07515346621772941,13.28282828282828,6.739612188365658,4.570090604234587,0,9.240166789473689,2127.883065,1,27.8277069355028,-0.1009765428370079,-0.173121116359235,-1.178712331066902,0.9771576839038604,0,1.18745928932161,4190.019596,0.0268999999999998,0,-0.0023890970709835,2.271606648199446,0,316.4444444444445,0,277.7358,48.94736842105263,6.06636706846161,-55.94849345706371,278.3939,221.7894736842105,4.347046915777855,0,2.600391479500137,5.782008336367599,1,0.3827583137121371,14.90885545283739,0,1,0,0.9902470521621264,0.8573945459545735,2.1994459833795,0.7012065503523267,10019.09723375768,16.65497076023392,0.3107290063484282,44.06829979213907,0,-0.472717636931896,0,2.482867828304426,20.83211944646759,43.05874522999999,5.424674649174555,-1.396326173942891,-0.09521910766058191,83.91564997893103,0,0,-0.7639833711262287,-0.1466087035688274,0.0438208249897337,0.2838935624865676,3,11.9991627488421,0,1,9.341666666666663,7.197592499999999,1,0,0.1155555555555556,0.1052631578947371,-2.171622160664816,0.4322200490672674,9754.547815227474,0.6683903860160233,-4.879804557686979,0,930,1.121228055333402,2.355943972,0,0.9998641596080784,9.396396396396398,1.46746490770502,0,0,0,4293.571989515853,0,0.8186118213778635,343.649702,0,8734921258,0.161608480667201,-0.267779258276896,49.33238629763813,1,0.1828036241693834,0,0,183.2619,1,0,15,0.7659802424304948,-10.83389546739537,3713.988806,5647913001,0.436664244600824,0,24.30280801209373,0,0,34.60108509122467,-29.7386888273315,0,64.847839952849,1,5647650858,0.1716086575882643,-400.8541322936287,284,1.441275103735345,1.273773610185108,3.805660172432694,30.10810810810811,158.9211902424242,0.8939681580877593,-12.16620498614959,2.040112969733177,-0.0564424165606049,0.8752616623679746,110,0,0,2441.473091416675,23,0,8783417897,0.0465982660119196,-0.06877789174215761,0,200.6666666666666,0.701388888888889,49.25,122.9152,123.9624101904846,0,1.163609467455621,6.915520785076279,10.48676254051467,4,0,5.65861075600948,1,2.738996278126426,21.37903359590774,250.4774308439419,0,0,0
564_Asp_142,1,-0.7661238095238074,1,1,0,-0.0934165489993367,0,0,0,-0.6238619047619061,0,0.25,0,0,8734917184,0,15.57705782580294,-0.0182410430839001,1,-0.0298469381258137,0.4856837460317461,0,0,1,118.72,0.1310662698412689,41.64288132290475,0.4049841269841308,-1.586065338848529,0.1669764739229024,1.042698734670608,13969408576,0,-629.1426981849345,-0.8725929662549575,0,24.22700190085622,0.06620612782640679,1.23781779661017,0,-25.11111111111112,0,-0.1004783912065948,-0.0207760230060704,0,0.1868510778640175,2.211697285811805,5,-6.333333333333307,1,0,-0.0148538548752834,0,1.517021559971283,-5.222222222222221,-0.182349282099112,1.161515193259513,0,15.5601121570066,-77.55555555555554,-0.0166097538350625,-0.244435038228546,118.72,1.428606186134569,-26.87500799999994,-0.0798362806744939,-7.742413814061228,35.11620288835461,3,-2.616780045351473,7.6247619047619,0,2.25,0,1,-1.71834232834475,168.2440840079995,83.83369619047615,0,-0.5227409523809522,0.6072062446535502,0.013640873015873,4574183457,0.0498557183010538,-3.979088194584021,1,0,-0.171817865395298,1.019665835586869,-0.0184466019417475,0,0.2731030371967229,-7.82539682539683,-1.105969912656421,0.0379545454545454,-7.396825396825399,0,0.5746553057479786,-1.031382262982079,0.0316146835922078,6.439589898989898,0.7690964629631905,157.2885195136343,184.7177221782596,-0.0368434092091113,-0.1016285301999588,1.682776644212879,166.4824388601738,0.7692307692307693,173.1806294673305,4437590049,12895666210,33.67854882598413,1.004185908878917,0.8037275168623534,0,6.103966387748303,1,1.327816710872728,1,0.5186105123887115,0.0300462249614791,8.174603174603174,1.395520162380486,-0.176814285270083,0,0,0.5638239246990326,0.2467511730289198,17.93506493506494,0.3426969726913902,0.7887112900679519,83.96600288888902,-0.08895777067457961,0.9104784021170952,1.195925258101323,-0.0124462131519274,-375.5740842222222,30.25705351553871,4.410430839002269,1.308327810447922,0,2.131313131313131,0,1.587011412771819,-0.1899075500770417,0.2612781954887217,-0.08612824113597441,8.07411208080808,0.2780318055440732,0,0.7692307692307693,0,-0.0011450021156462,0.0531400966183574,1.391471449310962,5.907179729351506,0.1815419501133786,3.218875824868201,1.251999430172447,69.14627321721781,1.48275539534073,39,150.9544379266011,-0.1056978529361764,1,1,3.258096538021482,8598601770,6.572083333333334,3.604425563969388,13027786785,1.442152165200648,3.367295829986474,13.16666666666667,0.8083745903345964,6.339854545454543,3,1,1.222222222222222,1.147537928237554,0.0252525252525252,1.230314378730429,30.17466600128413,7.224135672564467,-0.0056669650901474,0.0160791589363017,0.119047619047619,1,1.49248844375963,720.2786157777775,365.7730162736239,33.88888888888888,3,8.486039368894286,6.923737199690624,0,1,0.5317666771931678,0.9013176144244106,0,1,-2.532553663568273,0,552.0379999999999,0,15.32985167764706,0,2844.639218,4.802915339393916,53.5830172896633,7.013011904761903,0,0.550822564894511,20.89384642980928,7.77954961038961,0,0,-16.87861936227371,-16.74747683456352,1.836869841269841,0.9788048552754436,1,11.65157352332358,0.1204635434864196,1,1.459849260781687,1.017757430721742,1,13969408034,-0.6571637177855915,3.504774676703962,34.0213461054099,1.024959813126267,0.5726197260911285,0.7080440772162434,17144.88231726572,36.4087656141899,0.1909722222222222,38.5244206031746,39.02784531432067,-0.0755649717514124,-0.6536426303854912,3.714285714285711,185,0,3.357142857142857,0,0.1652542372881354,1.01950384366777,1,0.4401154401154399,10.98888342842125,0.6114142155955854,0.0294627825494394,0.2943097166475787,7.796604111111111,0.1575624577916931,3.140688255390938,-1.095318448979592,1,0.4531497505668933,0,-0.020765936847767,5.303304908059076,4.222222222222221,1,1,-0.2192028488606975,1,0,0.9956190476190476,141,1381,0.117752752834467,21.88888888888892,4.945615619047617,-0.0101418374905517,8734917153,182.4233084710023,0,1.653059807256236,6.441030303030304,1,0,1.025552858683927,-254.4431969141209,131.9089067264194,0.8200487122219181,0.2020485564022449,-0.1722488038277512,310,0.0589255650988789,-0.6398811428571415,0.0884353741496597,4.442651256490317,3.301171236048263,-0.7272727272727272,7.90205333333333,715.1894315838824,0,1.41991341991342,-0.0062363051398479,1618.025665333333,2.890371757896165,-314.7802837777777,-0.6109419536556019,5.733341276897746,219.58,0,0,1.595331487285714,5653938210,2.857142857142857,-0.1284148582352457,9.106508875739644,0,-453.3557713399424,0.6846401786229395,0,130.9266628527888,17980.10339689877,0.0038539799288018,0.009132231404958601,0,-0.0098250629881582,-34.66666666666669,-0.0404383975812547,0.0175477851634491,4.025974025974026,-65.11111111111109,5.193907183910632,1,7.928446857142856,3779.567858,0,24.18312538019439,0.03477493380406,-0.0212931518883213,0.2842712842712847,1.115340434419382,0,1.103583945864612,4536.561862,0.0265000000000003,1,-0.0009436015050438,-0.1507936507936501,0,294,0,637.662,21.61904761904762,25.68328649170404,55.46127711111119,637.5193999999999,343.3333333333333,3.58351893845611,1,0.8045544766848233,3.149399687335452,0,-2.750830473938854,14.38361155221547,0,0,1141.271308409086,1.292209470151337,0.582437569814368,1.591836734693877,0.0589255650988789,14585.44383258157,7,0.2967564545177395,33.67854882598413,1,-0.0480900888571405,0,2.035564053109249,42.74581209031319,67.00392246599999,3.610917912644224,4.935716111804326,-0.0559654962785752,117.3948234095146,1.748005952380952,1,-2.057162979516875,-0.1154970760233918,0.2425563495632363,0.1219047445963279,0,6.813163614380968,0,0,2.444444444444445,6.222594444444441,0,0,0.094017094017094,0.5894020833848446,-1.271663945578231,0.4698377302757663,14046.59475226718,0.4981874328678841,-2.156038317901235,0,908,0.5898327399433317,86.955246416017,0,0.5675908195265451,2.858585858585859,0.8381523907416829,2,1,1,12532.33235346226,1,0.8051859510584558,842.033244,0,8732557856,-0.026492894122618,-0.1915956234808635,34.97520324826704,3,0.1997656609196396,0,0,499.5420000000001,0,0,20,0.571881330454729,-1.380254013468015,3570.019084,4588589602,0.288975576173451,0,5.314832582724448,0,0,45.84934618191346,-52.66666666666668,1,108.452078158923,0,4571807777,0.1042378673957621,-136.6451473333335,207,-2.168093943306979,0.933842203873434,2.857203093746058,13.35353535353535,64.95987966233767,0.864613541798008,13.77777777777774,1.555181477277858,-0.0217929202226344,0.8790391990454597,211,0,0,12263.8408260392,185,0,8732557866,0.0238554524840239,-0.0292307548271833,0,286,0.5555555555555556,22.54761904761905,541.8972000000002,-450.5945365604611,5.314832582724448,1.089424435028249,9.396754605515326,18.38056849823536,3,0.08,3.49650756146648,0,0.8232966012432628,48.19659298597728,135.0504058572367,170,1,1
